id_produto;pais;volumes
510;"Brasil";84
963;"Brasil";84
456;"Brasil";83
585;"República Democrática do Congo";83
751;"Canadá";83
521;"Nepal";83
845;"Argentina";83
850;"Nepal";83
275;"Senegal";83
426;"Nepal";83
994;"Nepal";83
613;"África do Sul";83
358;"República Democrática do Congo";83
952;"Brasil";83
731;"África do Sul";83
396;"República Democrática do Congo";83
333;"Senegal";83
526;"República Democrática do Congo";83
239;"Argentina";83
35;"Argentina";83
524;"Brasil";83
673;"Canadá";83
433;"República Democrática do Congo";83
132;"República Democrática do Congo";83
613;"Brasil";83
977;"Argentina";83
777;"República Democrática do Congo";83
272;"Canadá";83
657;"Nepal";83
777;"Nepal";83
599;"Malásia";83
625;"Brasil";83
270;"República Democrática do Congo";83
515;"Senegal";83
9;"Argentina";83
529;"República Democrática do Congo";83
324;"Canadá";83
937;"Senegal";83
396;"Indonésia";83
818;"Argentina";83
436;"Nepal";83
960;"Indonésia";83
179;"África do Sul";83
964;"Argentina";83
108;"Quênia";83
754;"Malásia";83
410;"Nepal";83
324;"Japão";83
902;"Indonésia";83
977;"Brasil";83
84;"Malásia";83
198;"Indonésia";83
12;"Indonésia";83
33;"Argentina";83
681;"Malásia";83
259;"Argentina";83
653;"Indonésia";83
937;"Indonésia";83
401;"Nepal";83
814;"Brasil";83
260;"Malásia";83
548;"Senegal";83
592;"Brasil";83
850;"África do Sul";83
514;"Canadá";83
242;"Quênia";83
856;"Singapura";83
753;"Canadá";83
733;"Senegal";83
994;"Indonésia";83
78;"Malásia";83
685;"Indonésia";83
149;"Brasil";83
173;"Indonésia";83
691;"República Democrática do Congo";83
990;"Canadá";83
310;"África do Sul";83
669;"África do Sul";83
369;"Senegal";83
670;"Argentina";83
906;"Malásia";83
425;"Indonésia";83
448;"África do Sul";83
991;"Nepal";83
385;"República Democrática do Congo";83
458;"Indonésia";83
843;"Canadá";83
525;"Nepal";83
793;"Brasil";83
547;"Canadá";83
424;"África do Sul";83
655;"Indonésia";83
703;"Malásia";83
69;"África do Sul";83
421;"Nepal";83
79;"Singapura";83
320;"Argentina";83
813;"Canadá";83
497;"Nepal";83
8;"África do Sul";83
311;"Canadá";83
404;"Indonésia";83
878;"África do Sul";83
531;"Nepal";83
106;"Brasil";83
304;"Indonésia";83
295;"Malásia";83
771;"Argentina";83
172;"Indonésia";83
85;"África do Sul";83
188;"Nepal";83
250;"Senegal";83
268;"Argentina";83
124;"Argentina";83
376;"Japão";83
85;"República Democrática do Congo";83
556;"Nepal";83
871;"Canadá";83
409;"Argentina";83
743;"Canadá";83
2;"Japão";83
162;"África do Sul";83
154;"Argentina";83
988;"República Democrática do Congo";83
187;"República Democrática do Congo";83
327;"Brasil";83
943;"Malásia";83
346;"Argentina";83
924;"Indonésia";83
911;"Malásia";83
132;"Brasil";83
661;"República Democrática do Congo";83
245;"Malásia";83
880;"Nepal";83
745;"Malásia";83
281;"Quênia";83
88;"Nepal";83
808;"Senegal";83
165;"Argentina";83
265;"República Democrática do Congo";83
624;"África do Sul";83
959;"Canadá";82
520;"Canadá";82
762;"Indonésia";82
589;"Senegal";82
936;"Nepal";82
673;"Malásia";82
547;"Senegal";82
771;"Senegal";82
450;"Argentina";82
162;"Nepal";82
680;"Malásia";82
989;"Canadá";82
337;"Japão";82
290;"Canadá";82
641;"República Democrática do Congo";82
444;"República Democrática do Congo";82
647;"Brasil";82
875;"Senegal";82
773;"Malásia";82
744;"Malásia";82
274;"Senegal";82
654;"Senegal";82
788;"República Democrática do Congo";82
593;"Brasil";82
907;"Malásia";82
279;"Argentina";82
610;"Malásia";82
130;"Senegal";82
512;"África do Sul";82
312;"Argentina";82
228;"Canadá";82
830;"Canadá";82
713;"Brasil";82
44;"África do Sul";82
895;"Indonésia";82
316;"República Democrática do Congo";82
508;"Malásia";82
280;"República Democrática do Congo";82
743;"Argentina";82
816;"Senegal";82
717;"Brasil";82
608;"República Democrática do Congo";82
137;"Malásia";82
341;"Malásia";82
54;"Canadá";82
723;"África do Sul";82
124;"Indonésia";82
84;"Argentina";82
82;"República Democrática do Congo";82
249;"Brasil";82
553;"Argentina";82
635;"Indonésia";82
597;"Brasil";82
783;"Nepal";82
118;"Canadá";82
300;"Argentina";82
116;"Nepal";82
369;"África do Sul";82
314;"República Democrática do Congo";82
446;"Canadá";82
574;"Argentina";82
573;"Nepal";82
846;"Senegal";82
849;"Canadá";82
927;"Senegal";82
785;"Senegal";82
345;"Singapura";82
157;"República Democrática do Congo";82
140;"Nepal";82
267;"República Democrática do Congo";82
109;"Brasil";82
438;"Senegal";82
862;"Senegal";82
42;"Austrália";82
531;"Japão";82
677;"Senegal";82
293;"Senegal";82
721;"Malásia";82
693;"Brasil";82
565;"República Democrática do Congo";82
920;"Nepal";82
592;"República Democrática do Congo";82
511;"Nepal";82
911;"Nepal";82
372;"Indonésia";82
325;"Argentina";82
579;"Nepal";82
763;"Canadá";82
642;"África do Sul";82
977;"Indonésia";82
323;"Canadá";82
154;"Malásia";82
30;"Senegal";82
185;"Nepal";82
676;"Nepal";82
515;"República Democrática do Congo";82
398;"República Democrática do Congo";82
432;"Argentina";82
1000;"África do Sul";82
539;"África do Sul";82
984;"Canadá";82
622;"Brasil";82
599;"Brasil";82
652;"Senegal";82
154;"Austrália";82
46;"Indonésia";82
997;"Senegal";82
618;"Argentina";82
246;"Malásia";82
208;"Indonésia";82
185;"Japão";82
198;"Brasil";82
970;"Brasil";82
257;"Malásia";82
525;"Malásia";82
766;"República Democrática do Congo";82
384;"Nepal";82
608;"Indonésia";82
428;"Argentina";82
672;"Senegal";82
322;"África do Sul";82
672;"Brasil";82
875;"Nepal";82
541;"Argentina";82
278;"Brasil";82
137;"República Democrática do Congo";82
643;"Senegal";82
993;"Senegal";82
706;"Malásia";82
241;"África do Sul";82
333;"Argentina";82
801;"Indonésia";82
122;"Senegal";82
347;"Brasil";82
13;"Brasil";82
554;"Indonésia";82
690;"Canadá";82
139;"Argentina";82
810;"Brasil";82
869;"Nepal";82
896;"Nepal";82
704;"Canadá";82
578;"Indonésia";82
189;"Nepal";82
54;"Senegal";82
313;"Malásia";82
440;"África do Sul";82
545;"Nepal";82
830;"República Democrática do Congo";82
254;"Brasil";82
429;"Senegal";82
364;"Canadá";82
577;"Nepal";82
107;"Senegal";82
662;"Senegal";82
483;"Canadá";82
438;"Brasil";81
443;"Indonésia";81
456;"Argentina";81
551;"Malásia";81
537;"África do Sul";81
110;"África do Sul";81
607;"Senegal";81
717;"Malásia";81
275;"Malásia";81
106;"Canadá";81
177;"Nepal";81
580;"Indonésia";81
246;"África do Sul";81
46;"Senegal";81
79;"Canadá";81
443;"Senegal";81
667;"Indonésia";81
447;"Senegal";81
325;"República Democrática do Congo";81
48;"Brasil";81
523;"Malásia";81
974;"Senegal";81
345;"Nepal";81
224;"Argentina";81
228;"Malásia";81
368;"Brasil";81
872;"Brasil";81
95;"Nepal";81
934;"Senegal";81
768;"Senegal";81
593;"Canadá";81
719;"Brasil";81
736;"Nepal";81
533;"Canadá";81
933;"Canadá";81
340;"África do Sul";81
841;"Canadá";81
796;"Malásia";81
975;"Malásia";81
142;"Austrália";81
528;"Indonésia";81
313;"Indonésia";81
954;"Indonésia";81
229;"Malásia";81
85;"Canadá";81
361;"Senegal";81
889;"Senegal";81
740;"Nepal";81
214;"África do Sul";81
415;"República Democrática do Congo";81
911;"República Democrática do Congo";81
969;"Malásia";81
933;"África do Sul";81
731;"Senegal";81
281;"Brasil";81
809;"Canadá";81
977;"Senegal";81
223;"Malásia";81
129;"Senegal";81
288;"Indonésia";81
710;"Malásia";81
581;"Nepal";81
171;"África do Sul";81
319;"Indonésia";81
920;"República Democrática do Congo";81
39;"Senegal";81
671;"Malásia";81
519;"Indonésia";81
892;"Indonésia";81
356;"África do Sul";81
899;"Senegal";81
608;"Argentina";81
393;"Nepal";81
209;"Nepal";81
381;"Argentina";81
971;"África do Sul";81
805;"Senegal";81
189;"Malásia";81
977;"Nepal";81
677;"Canadá";81
710;"Senegal";81
720;"Nepal";81
531;"República Democrática do Congo";81
269;"Indonésia";81
296;"Malásia";81
370;"África do Sul";81
665;"Indonésia";81
895;"África do Sul";81
482;"Malásia";81
600;"Indonésia";81
245;"Argentina";81
345;"Canadá";81
515;"Argentina";81
298;"República Democrática do Congo";81
648;"Argentina";81
644;"Argentina";81
331;"Nepal";81
520;"Brasil";81
711;"Nepal";81
282;"Nepal";81
41;"Indonésia";81
713;"Senegal";81
434;"Malásia";81
254;"Austrália";81
641;"Senegal";81
903;"Nepal";81
243;"Argentina";81
173;"Argentina";81
367;"África do Sul";81
810;"Canadá";81
516;"Canadá";81
297;"Nepal";81
211;"Canadá";81
266;"República Democrática do Congo";81
142;"África do Sul";81
273;"África do Sul";81
940;"Malásia";81
460;"Argentina";81
121;"República Democrática do Congo";81
783;"Indonésia";81
324;"Malásia";81
156;"Brasil";81
81;"Nepal";81
479;"Malásia";81
833;"República Democrática do Congo";81
762;"Canadá";81
922;"Nepal";81
792;"Senegal";81
312;"África do Sul";81
754;"Canadá";81
442;"Malásia";81
475;"República Democrática do Congo";81
984;"Nepal";81
802;"Malásia";81
454;"Canadá";81
515;"Indonésia";81
1000;"Argentina";81
723;"Canadá";81
807;"Indonésia";81
507;"África do Sul";81
14;"Brasil";81
382;"Canadá";81
150;"Senegal";81
646;"Canadá";81
132;"Canadá";81
928;"Argentina";81
974;"República Democrática do Congo";81
943;"África do Sul";81
207;"Senegal";81
569;"Canadá";81
402;"República Democrática do Congo";81
581;"Senegal";81
390;"Argentina";81
18;"África do Sul";81
673;"República Democrática do Congo";81
362;"Brasil";81
774;"Senegal";81
30;"África do Sul";81
830;"Brasil";81
253;"África do Sul";81
600;"Nepal";81
120;"Brasil";81
564;"Argentina";81
826;"Quênia";80
327;"Canadá";80
486;"República Democrática do Congo";80
858;"Senegal";80
829;"Senegal";80
229;"Indonésia";80
711;"Senegal";80
831;"Indonésia";80
721;"Canadá";80
400;"Brasil";80
413;"Quênia";80
858;"Malásia";80
85;"Malásia";80
675;"Nepal";80
554;"Canadá";80
269;"Nepal";80
368;"Malásia";80
588;"Nepal";80
852;"Canadá";80
921;"Argentina";80
35;"Nepal";80
249;"Malásia";80
866;"Canadá";80
84;"África do Sul";80
761;"Senegal";80
100;"Malásia";80
800;"Brasil";80
993;"Malásia";80
734;"Indonésia";80
28;"Indonésia";80
35;"África do Sul";80
387;"Nepal";80
966;"Argentina";80
449;"Argentina";80
180;"Senegal";80
849;"Brasil";80
410;"República Democrática do Congo";80
375;"Malásia";80
116;"Senegal";80
144;"Nepal";80
682;"Argentina";80
277;"Brasil";80
301;"Japão";80
136;"Canadá";80
511;"Malásia";80
795;"Indonésia";80
325;"Indonésia";80
62;"Canadá";80
449;"Indonésia";80
342;"Argentina";80
20;"África do Sul";80
86;"República Democrática do Congo";80
537;"Argentina";80
963;"Canadá";80
343;"Indonésia";80
15;"Argentina";80
905;"República Democrática do Congo";80
491;"Brasil";80
876;"Indonésia";80
551;"Argentina";80
243;"Brasil";80
745;"República Democrática do Congo";80
901;"República Democrática do Congo";80
73;"Argentina";80
198;"África do Sul";80
414;"Argentina";80
347;"Nepal";80
975;"África do Sul";80
593;"Malásia";80
379;"Indonésia";80
793;"Argentina";80
635;"Nepal";80
48;"Senegal";80
742;"Nepal";80
443;"Argentina";80
457;"Brasil";80
460;"África do Sul";80
686;"Canadá";80
191;"África do Sul";80
735;"Senegal";80
940;"África do Sul";80
998;"Indonésia";80
200;"Canadá";80
264;"Malásia";80
678;"África do Sul";80
972;"Japão";80
136;"África do Sul";80
206;"República Democrática do Congo";80
938;"Canadá";80
596;"Nepal";80
427;"Nepal";80
660;"Nepal";80
720;"Indonésia";80
700;"Indonésia";80
253;"Brasil";80
199;"Indonésia";80
987;"Malásia";80
544;"África do Sul";80
580;"Canadá";80
737;"Brasil";80
757;"Argentina";80
503;"Senegal";80
901;"África do Sul";80
20;"República Democrática do Congo";80
700;"República Democrática do Congo";80
791;"Malásia";80
921;"Nepal";80
868;"República Democrática do Congo";80
532;"África do Sul";80
550;"África do Sul";80
597;"República Democrática do Congo";80
909;"Malásia";80
598;"Nepal";80
874;"África do Sul";80
387;"República Democrática do Congo";80
888;"Brasil";80
635;"África do Sul";80
947;"Indonésia";80
165;"República Democrática do Congo";80
80;"República Democrática do Congo";80
958;"República Democrática do Congo";80
576;"Indonésia";80
290;"África do Sul";80
633;"Senegal";80
657;"Senegal";80
971;"Nepal";80
540;"África do Sul";80
441;"Argentina";80
971;"Brasil";80
676;"Argentina";80
192;"África do Sul";80
729;"Senegal";80
57;"Indonésia";80
46;"República Democrática do Congo";80
600;"República Democrática do Congo";80
965;"Canadá";80
431;"Nepal";80
628;"Indonésia";80
152;"Argentina";80
932;"República Democrática do Congo";80
377;"Nepal";80
679;"Argentina";80
680;"Brasil";80
569;"Malásia";80
743;"Malásia";80
207;"Malásia";80
717;"Argentina";79
21;"Nepal";79
516;"Argentina";79
487;"Indonésia";79
607;"República Democrática do Congo";79
63;"República Democrática do Congo";79
766;"Senegal";79
244;"Nepal";79
739;"Indonésia";79
105;"Malásia";79
836;"África do Sul";79
300;"Senegal";79
258;"Senegal";79
842;"África do Sul";79
474;"República Democrática do Congo";79
339;"Indonésia";79
97;"Nepal";79
939;"Malásia";79
122;"Indonésia";79
197;"Canadá";79
441;"Indonésia";79
540;"Malásia";79
923;"Argentina";79
121;"Brasil";79
677;"Argentina";79
923;"Canadá";79
860;"República Democrática do Congo";79
370;"Nepal";79
562;"República Democrática do Congo";79
29;"Brasil";79
151;"Canadá";79
510;"Canadá";79
36;"Brasil";79
210;"Canadá";79
825;"Canadá";79
983;"África do Sul";79
238;"Canadá";79
409;"África do Sul";79
913;"África do Sul";79
459;"África do Sul";79
457;"África do Sul";79
500;"República Democrática do Congo";79
651;"Argentina";79
259;"Nepal";79
611;"África do Sul";79
425;"Argentina";79
108;"Senegal";79
119;"Nepal";79
611;"Canadá";79
144;"Indonésia";79
319;"Argentina";79
149;"Argentina";79
882;"África do Sul";79
21;"África do Sul";79
779;"Senegal";79
65;"Senegal";79
925;"Malásia";79
433;"Brasil";79
602;"Nepal";79
602;"Argentina";79
522;"Canadá";79
405;"Canadá";79
970;"Malásia";79
551;"Indonésia";79
97;"Brasil";79
893;"Canadá";79
395;"Nepal";79
386;"Canadá";79
676;"Malásia";79
637;"Malásia";79
369;"Nepal";79
586;"África do Sul";79
928;"África do Sul";79
951;"África do Sul";79
720;"República Democrática do Congo";79
694;"Senegal";79
627;"Nepal";79
619;"África do Sul";79
737;"África do Sul";79
606;"Brasil";79
289;"Canadá";79
531;"Canadá";79
230;"África do Sul";79
707;"Argentina";79
812;"Canadá";79
516;"Nepal";79
259;"Malásia";79
557;"Canadá";79
161;"Argentina";79
702;"Canadá";79
267;"Brasil";79
256;"Canadá";79
926;"Canadá";79
364;"Japão";79
445;"Canadá";79
883;"Malásia";79
128;"Argentina";79
724;"Nepal";79
724;"Brasil";79
24;"Canadá";79
701;"Senegal";79
342;"África do Sul";79
944;"Nepal";79
853;"República Democrática do Congo";79
276;"Canadá";79
459;"Malásia";79
172;"Senegal";79
77;"África do Sul";79
875;"Indonésia";79
723;"República Democrática do Congo";79
631;"Nepal";79
92;"Senegal";79
402;"Brasil";79
527;"Argentina";79
36;"Argentina";79
103;"Brasil";79
986;"Senegal";79
133;"África do Sul";79
334;"Senegal";79
983;"Canadá";79
793;"Indonésia";79
246;"República Democrática do Congo";79
260;"Indonésia";79
278;"Nepal";79
913;"Nepal";79
632;"Brasil";79
403;"África do Sul";79
986;"Brasil";79
51;"Brasil";79
95;"África do Sul";79
31;"Senegal";79
394;"Brasil";79
968;"Argentina";79
670;"Canadá";79
637;"Senegal";79
244;"Argentina";79
285;"Senegal";79
340;"República Democrática do Congo";79
731;"Indonésia";79
451;"Argentina";79
871;"Brasil";79
389;"Senegal";79
25;"Argentina";79
654;"Nepal";79
703;"Indonésia";79
891;"Brasil";79
492;"Senegal";79
701;"Malásia";79
146;"Nepal";79
973;"Nepal";79
80;"África do Sul";79
964;"Indonésia";79
530;"Malásia";79
900;"África do Sul";79
734;"Nepal";79
635;"Senegal";78
217;"Argentina";78
868;"África do Sul";78
595;"Canadá";78
707;"Senegal";78
836;"Senegal";78
834;"Malásia";78
581;"Brasil";78
637;"Argentina";78
580;"África do Sul";78
89;"Argentina";78
973;"República Democrática do Congo";78
599;"Nepal";78
639;"África do Sul";78
292;"Brasil";78
212;"Malásia";78
281;"Canadá";78
527;"Canadá";78
335;"Malásia";78
235;"Nepal";78
698;"Brasil";78
240;"Nepal";78
394;"Canadá";78
518;"África do Sul";78
792;"Malásia";78
945;"Argentina";78
404;"Canadá";78
756;"Argentina";78
477;"África do Sul";78
222;"Indonésia";78
135;"Senegal";78
199;"Malásia";78
341;"Canadá";78
847;"Indonésia";78
851;"África do Sul";78
728;"Brasil";78
857;"Argentina";78
822;"Argentina";78
510;"Indonésia";78
193;"Argentina";78
170;"Indonésia";78
765;"África do Sul";78
99;"Malásia";78
381;"África do Sul";78
622;"Nepal";78
304;"Senegal";78
257;"Argentina";78
823;"Malásia";78
545;"Malásia";78
311;"Malásia";78
972;"Malásia";78
948;"Senegal";78
112;"Senegal";78
395;"República Democrática do Congo";78
378;"Japão";78
778;"Canadá";78
869;"Indonésia";78
578;"Argentina";78
195;"Canadá";78
532;"Malásia";78
235;"Indonésia";78
190;"Senegal";78
198;"Canadá";78
611;"Senegal";78
348;"Argentina";78
351;"Brasil";78
697;"África do Sul";78
759;"Brasil";78
433;"Malásia";78
499;"Brasil";78
777;"África do Sul";78
884;"Brasil";78
162;"Brasil";78
48;"Malásia";78
159;"Canadá";78
286;"África do Sul";78
403;"Indonésia";78
652;"África do Sul";78
75;"África do Sul";78
691;"Brasil";78
356;"Nepal";78
858;"África do Sul";78
93;"África do Sul";78
504;"Senegal";78
711;"Brasil";78
86;"Brasil";78
804;"Indonésia";78
96;"Argentina";78
387;"África do Sul";78
675;"Argentina";78
924;"Brasil";78
596;"Brasil";78
181;"Nepal";78
89;"República Democrática do Congo";78
708;"Brasil";78
699;"Nepal";78
621;"Brasil";78
609;"República Democrática do Congo";78
626;"Canadá";78
371;"Indonésia";78
631;"Senegal";78
318;"Nepal";78
129;"República Democrática do Congo";78
800;"Canadá";78
519;"Argentina";78
845;"Brasil";78
328;"África do Sul";78
420;"Indonésia";78
37;"República Democrática do Congo";78
117;"Senegal";78
856;"Nepal";78
715;"Malásia";78
803;"Nepal";78
23;"Malásia";78
549;"Canadá";78
318;"República Democrática do Congo";78
365;"Brasil";78
822;"Brasil";78
712;"Austrália";78
571;"Argentina";78
657;"Indonésia";78
441;"Senegal";78
91;"Nepal";78
849;"África do Sul";78
158;"Indonésia";78
220;"Indonésia";78
600;"Argentina";78
231;"República Democrática do Congo";78
272;"Indonésia";78
856;"Indonésia";78
795;"República Democrática do Congo";78
371;"Japão";78
273;"Malásia";78
325;"África do Sul";78
20;"Senegal";78
801;"República Democrática do Congo";78
526;"Senegal";78
317;"Japão";78
4;"Indonésia";78
375;"República Democrática do Congo";78
352;"África do Sul";78
593;"Indonésia";78
495;"Nepal";78
949;"África do Sul";78
749;"África do Sul";78
723;"Brasil";77
559;"Canadá";77
588;"Malásia";77
31;"África do Sul";77
629;"África do Sul";77
929;"Argentina";77
738;"Indonésia";77
684;"Canadá";77
678;"Canadá";77
964;"República Democrática do Congo";77
788;"África do Sul";77
130;"Canadá";77
4;"Senegal";77
722;"Malásia";77
622;"República Democrática do Congo";77
669;"Brasil";77
591;"Brasil";77
113;"Nepal";77
147;"Brasil";77
874;"Canadá";77
60;"Malásia";77
309;"Argentina";77
948;"África do Sul";77
342;"Nepal";77
540;"Argentina";77
943;"Canadá";77
62;"África do Sul";77
813;"Nepal";77
95;"Canadá";77
238;"Malásia";77
320;"Quênia";77
897;"Nepal";77
335;"Indonésia";77
241;"Canadá";77
952;"Argentina";77
247;"Canadá";77
735;"Brasil";77
593;"África do Sul";77
714;"Argentina";77
334;"Austrália";77
484;"Brasil";77
343;"República Democrática do Congo";77
490;"Senegal";77
652;"Argentina";77
736;"Indonésia";77
665;"República Democrática do Congo";77
14;"Argentina";77
694;"Argentina";77
303;"Indonésia";77
862;"Indonésia";77
171;"Argentina";77
464;"Brasil";77
518;"Austrália";77
588;"Senegal";77
287;"Nepal";77
318;"África do Sul";77
808;"Canadá";77
361;"África do Sul";77
923;"Malásia";77
586;"Malásia";77
722;"África do Sul";77
929;"Indonésia";77
540;"Canadá";77
872;"Senegal";77
279;"Canadá";77
293;"Nepal";77
24;"Indonésia";77
781;"África do Sul";77
982;"Indonésia";77
670;"Senegal";77
706;"Nepal";77
623;"Senegal";77
865;"República Democrática do Congo";77
104;"África do Sul";77
876;"Brasil";77
980;"Malásia";77
276;"Indonésia";77
334;"África do Sul";77
791;"Canadá";77
883;"Argentina";77
375;"Indonésia";77
202;"República Democrática do Congo";77
56;"Brasil";77
151;"Indonésia";77
395;"África do Sul";77
504;"África do Sul";77
428;"República Democrática do Congo";77
735;"África do Sul";77
2;"Argentina";77
141;"Canadá";77
329;"Malásia";77
243;"Senegal";77
251;"África do Sul";77
501;"Argentina";77
114;"Argentina";77
922;"Brasil";77
814;"Nepal";77
648;"Nepal";77
344;"África do Sul";77
716;"África do Sul";77
625;"Nepal";77
790;"Senegal";77
70;"Malásia";77
258;"Brasil";77
832;"Argentina";77
7;"Argentina";77
637;"Canadá";77
705;"Canadá";77
229;"Austrália";77
341;"Nepal";77
708;"Canadá";77
305;"África do Sul";77
725;"Indonésia";77
875;"Argentina";77
306;"Brasil";77
910;"Brasil";77
560;"Canadá";77
156;"República Democrática do Congo";77
622;"Argentina";77
430;"Senegal";77
30;"Indonésia";77
685;"Senegal";77
772;"Senegal";77
553;"Nepal";77
265;"Canadá";77
857;"Indonésia";77
525;"Austrália";77
877;"República Democrática do Congo";77
404;"Senegal";77
859;"África do Sul";77
988;"Brasil";77
164;"África do Sul";77
726;"Argentina";77
720;"Malásia";77
310;"Argentina";77
102;"África do Sul";77
497;"África do Sul";77
748;"República Democrática do Congo";77
662;"Nepal";77
535;"República Democrática do Congo";77
44;"Nepal";77
961;"Argentina";77
759;"África do Sul";77
323;"Indonésia";77
856;"Malásia";77
30;"República Democrática do Congo";77
10;"Canadá";77
427;"Brasil";77
314;"Brasil";77
879;"África do Sul";77
623;"Canadá";77
402;"Canadá";77
168;"África do Sul";77
556;"Canadá";77
847;"África do Sul";77
273;"Argentina";77
863;"Nepal";77
235;"Malásia";77
301;"Nepal";77
371;"Malásia";77
925;"República Democrática do Congo";77
679;"Nepal";77
360;"Malásia";77
888;"África do Sul";77
280;"Brasil";77
469;"Brasil";77
73;"Senegal";77
494;"Indonésia";77
760;"Argentina";76
760;"Indonésia";76
724;"África do Sul";76
689;"Malásia";76
802;"Senegal";76
184;"Canadá";76
793;"África do Sul";76
682;"Nepal";76
454;"Malásia";76
330;"Senegal";76
519;"República Democrática do Congo";76
423;"Malásia";76
415;"Senegal";76
543;"Senegal";76
547;"Argentina";76
142;"República Democrática do Congo";76
44;"Brasil";76
573;"Malásia";76
482;"Nepal";76
150;"Argentina";76
683;"Indonésia";76
512;"Senegal";76
455;"Indonésia";76
106;"Senegal";76
586;"Argentina";76
890;"República Democrática do Congo";76
561;"Canadá";76
41;"Malásia";76
597;"Indonésia";76
691;"Senegal";76
642;"Canadá";76
779;"África do Sul";76
413;"Canadá";76
291;"África do Sul";76
684;"Malásia";76
739;"Malásia";76
550;"República Democrática do Congo";76
183;"Malásia";76
696;"África do Sul";76
719;"República Democrática do Congo";76
926;"Senegal";76
748;"Brasil";76
647;"Canadá";76
116;"Indonésia";76
196;"Nepal";76
780;"Canadá";76
204;"Nepal";76
494;"Malásia";76
935;"Argentina";76
949;"Nepal";76
853;"Malásia";76
902;"Argentina";76
254;"África do Sul";76
76;"Brasil";76
562;"Brasil";76
530;"Indonésia";76
704;"Senegal";76
590;"África do Sul";76
422;"Canadá";76
751;"Senegal";76
192;"Argentina";76
820;"Nepal";76
125;"Argentina";76
479;"Argentina";76
514;"Argentina";76
72;"República Democrática do Congo";76
718;"Canadá";76
188;"Canadá";76
742;"África do Sul";76
930;"Malásia";76
395;"Brasil";76
172;"República Democrática do Congo";76
217;"Senegal";76
954;"Senegal";76
944;"Malásia";76
523;"República Democrática do Congo";76
203;"Senegal";76
817;"Indonésia";76
939;"Argentina";76
215;"Indonésia";76
374;"África do Sul";76
678;"Senegal";76
509;"República Democrática do Congo";76
610;"Indonésia";76
775;"Malásia";76
453;"Nepal";76
482;"Senegal";76
301;"Argentina";76
649;"Brasil";76
946;"África do Sul";76
776;"Brasil";76
54;"Brasil";76
264;"Canadá";76
117;"República Democrática do Congo";76
152;"Senegal";76
779;"Brasil";76
137;"Indonésia";76
591;"Malásia";76
520;"África do Sul";76
625;"Senegal";76
975;"República Democrática do Congo";76
770;"Brasil";76
352;"Indonésia";76
989;"República Democrática do Congo";76
935;"Malásia";76
463;"Nepal";76
501;"Canadá";76
460;"Senegal";76
704;"África do Sul";76
370;"República Democrática do Congo";76
464;"Nepal";76
272;"República Democrática do Congo";76
249;"República Democrática do Congo";76
246;"Indonésia";76
434;"Argentina";76
786;"Argentina";76
674;"Indonésia";76
50;"República Democrática do Congo";76
429;"Canadá";76
577;"República Democrática do Congo";76
989;"Indonésia";76
102;"Nepal";76
38;"República Democrática do Congo";76
719;"Senegal";76
484;"África do Sul";76
742;"Brasil";76
838;"Indonésia";76
434;"África do Sul";76
458;"Malásia";76
222;"Brasil";76
486;"Argentina";76
83;"Canadá";76
455;"Brasil";76
781;"Indonésia";76
322;"Indonésia";76
411;"Brasil";76
371;"África do Sul";76
371;"Canadá";76
130;"República Democrática do Congo";76
977;"Canadá";76
615;"Brasil";76
884;"Nepal";76
110;"Canadá";76
733;"Argentina";76
641;"Malásia";76
775;"Brasil";76
610;"Nepal";76
543;"África do Sul";76
81;"Argentina";76
629;"Nepal";76
248;"República Democrática do Congo";76
81;"Canadá";76
462;"República Democrática do Congo";76
92;"República Democrática do Congo";76
387;"Argentina";76
817;"Malásia";76
362;"Canadá";76
15;"Nepal";76
691;"África do Sul";76
487;"Senegal";76
271;"Indonésia";76
314;"Senegal";76
580;"Malásia";76
841;"Senegal";76
395;"Malásia";76
765;"Brasil";76
296;"Nepal";76
289;"Brasil";76
992;"República Democrática do Congo";76
57;"República Democrática do Congo";76
11;"Malásia";76
925;"Nepal";76
154;"República Democrática do Congo";76
797;"República Democrática do Congo";76
47;"Malásia";75
957;"Argentina";75
335;"Senegal";75
854;"Indonésia";75
393;"Senegal";75
250;"República Democrática do Congo";75
84;"Indonésia";75
617;"República Democrática do Congo";75
780;"Argentina";75
384;"República Democrática do Congo";75
256;"Indonésia";75
628;"África do Sul";75
683;"Malásia";75
905;"Malásia";75
708;"Malásia";75
7;"África do Sul";75
85;"Nepal";75
389;"Brasil";75
452;"Nepal";75
104;"Nepal";75
758;"África do Sul";75
645;"Malásia";75
908;"Argentina";75
261;"Argentina";75
747;"Canadá";75
188;"República Democrática do Congo";75
985;"Indonésia";75
289;"Malásia";75
638;"Canadá";75
716;"Argentina";75
338;"Nepal";75
153;"Indonésia";75
872;"Argentina";75
761;"Brasil";75
435;"Indonésia";75
840;"Brasil";75
244;"Canadá";75
751;"Argentina";75
868;"Malásia";75
900;"Argentina";75
409;"Quênia";75
439;"Argentina";75
555;"Senegal";75
285;"Austrália";75
705;"Brasil";75
116;"Malásia";75
773;"República Democrática do Congo";75
625;"Japão";75
451;"Senegal";75
820;"Malásia";75
107;"Nepal";75
177;"Canadá";75
888;"Argentina";75
127;"Nepal";75
559;"África do Sul";75
805;"África do Sul";75
223;"República Democrática do Congo";75
